287,65059946384656 
287,08262175136133 
286,51581404220445 
285,9501742775816 
285,3856997433943 
284,8223884244951 
284,2602383721066 
283,6992468975684 
283,13941205356457 
282,5807312568063 
282,0232026109411 
281,46682360791687 
280,91159243125657 
280,35750736087857 
279,8045659659622 
279,25276653366086 
278,7021068399918 
278,152585306274 
277,6041998438734 
277,0569490559333 
276,5108316971 
275,9658459425019 
275,4219906481556 
274,87926444257664 
274,3376665511706 
273,79719673007116 
273,25785403489334 
272,71963854471267 
272,1825504035586 
271,6465903025629 
271,1117599496258 
270,5780616271161 
270,0454997268987 
269,51407891151837 
268,98380546543933 
268,4546922620234 
267,92675184863253 
267,400015994693 
266,8745203645382 
266,3506266335096 
265,8127537974214 
262,3824521065013 
259,13284852805896 
256,0390196057042 
253,30252966727016 
250,5705933112297 
248,3119434432181 
246,08634015253338 
244,15541238169823 
242,43247505147548 
240,82221401384726 
239,59889967778076 
238,37393664609516 
237,58201466777467 
236,85281889630645 
236,37977626184852 
236,1445633687888 
235,9054367541256 
235,66248523854196 
235,41579596866057 
235,16545444801093 
234,9115445674251 
234,65414863487243 
234,39334740474374 
234,12922010659491 
233,86184447335998 
233,59129676904368 
233,31765181590265 
233,04098302112524 
232,76136240301872 
232,47886061671315 
232,19354697939093 
231,9054894950507 
231,614754878814 
231,32140858078367 
231,02551480946138 
230,72713655473345 
230,4263356104321 
230,12317259648026 
229,8177069806279 
229,50999709978683 
229,20010018097202 
228,88807236185616 
228,57396871094494 
228,25784324737984 
227,9397489603755 
227,61973782829827 
227,29786083739245 
226,97416800016117 
226,64870837340777 
226,32153007594408 
225,9926803059721 
225,6622053581446 
225,33015064031088 
224,99656068995333 
224,66147919032068 
224,32494898626345 
223,98701209977693 
223,64770974525734 
223,30708234447644 
222,96516954127947 
222,62201021601192 
222,27764249968004 
221,93210378784977 
221,58543075428912 
221,2376593643588 
220,88882488815545 
220,53896191341252 
220,18810435816258 
219,83628548316622 
219,48353790411124 
219,12989360358677 
218,7753839428363 
218,42003967329356 
218,06389094790563 
217,70696733224682 
217,34929781542746 
216,99091082080122 
216,63183421647472 
216,27209532562318 
215,91172093661544 
215,55073731295215 
215,18917020302052 
214,82704484966874 
214,46438599960373 
214,1012179126154 
213,73756437063048 
213,37344868659926 
213,0088937132181 
212,643921851491 
212,27855505913294 
211,91281485881822 
211,54672234627623 
211,18029819823786 
210,8135626802352 
210,4465356542571 
210,07923658626333 
209,71168455356008 
209,3438982520391 
208,9758960032833 
208,60769576154092 
208,23931512057106 
207,87077132036265 
207,5020812537294 
207,13326147278283 
206,76432819528605 
206,39529731088962 
206,02618438725267 
205,65700467605092 
205,28777311887336 
204,91850435301055 
204,54921271713542 
204,17991225687965 
203,81061673030658 
203,4413396132833 
203,07209410475338 
202,70289313191222 
202,33374935528676 
201,96467517372136 
201,59568272927152 
201,22678391200725 
200,85799036472756 
200,48931348758796 
200,12076444264244 
199,7523541583014 
199,38409333370737 
199,0159924430298 
198,6480617396804 
198,28031126045067 
197,91275082957296 
197,5453900627064 
197,17823837084927 
196,81130496417904 
196,44459885582134 
196,07812886554927 
195,71190362341454 
195,34593157331122 
194,98022097647373 
194,61477991491026 
194,2496162947725 
193,88473784966325 
193,52015214388285 
193,1558665756155 
192,79188838005683 
192,42822463248348 
192,06488225126597 
191,70186800082593 
191,33918849453855 
190,9768501975814 
190,61485942973061 
190,2532223681053 
189,8919450498612 
189,53103337483452 
189,17049310813695 
188,81032988270255 
188,45054920178754 
188,09115644142406 
187,7321568528283 
187,37355556476413 
187,01535758586306 
186,65756780690126 
186,30019100303443 
185,9432318359913 
185,58669485622667 
185,23058450503441 
184,87490511662148 
184,51966092014356 
184,16485604170305 
183,81049450630988 
183,4565802398063 
183,10311707075593 
182,75010873229778 
182,39755886396597 
182,04547101347592 
181,6938486384772 
181,34269510827414 
180,99201370551455 
180,64180762784702 
180,29207998954774 
179,94283382311698 
179,59407208084627 
179,24579763635623 
178,8980132861062 
178,55072175087568 
178,20392567721856 
177,8576276388902 
177,5118301382481 
177,16653560762668 
176,82174641068679 
176,47746484373965 
176,13369313704686 
175,7904334560959 
175,4476879028522 
175,1054585169879 
174,76374727708793 
174,42255610183355 
174,08188685116426 
173,74174132741777 
173,40212127644912 
173,06302838872898 
172,72446430042146 
172,3864305944421 
172,04892880149606 
171,7119604010973 
171,3755268225685 
171,0396294460228 
170,70426960332696 
170,36944857904703 
170,035167611376 
169,70142789304475 
169,36823057221565 
169,03557675335983 
168,70346749811804 
168,37190382614557 
168,0408867159415 
167,71041710566251 
167,3804958939216 
167,05112394057178 
166,7223020674756 
166,39403105926004 
166,06631166405748 
165,73914459423287 
165,4125305270975 
165,0864701056093 
164,7609639390603 
164,43601260375124 
164,1116166436535 
163,78777657105903 
163,46449286721787 
163,141765982964 
162,81959633932945 
162,497984328147 
162,17693031264176 
161,85643462801158 
161,53649758199677 
161,21711945543905 
160,89830050283038 
160,58004095285128 
160,26234100889923 
159,9452008496073 
159,62862062935298 
159,31260047875762 
158,9971405051765 
158,68224079317983 
158,3679014050246 
158,05412238111802 
157,7409037404718 
157,42824548114834 
157,1161475806985 
156,8046099965911 
156,49363266663443 
156,18321550939007 
155,87335842457867 
155,56406129347835 
155,2553239793158 
154,9471463276496 
154,63952816674694 
154,33246930795286 
154,02596954605272 
153,7200286596281 
153,41464641140567 
153,10982254859982 
152,80555680324875 
152,50184889254433 
152,19869851915573 
151,89610537154695 
151,59406912428852 
151,2925894383633 
150,9916659614665 
150,6912983283002 
150,39148616086212 
150,0922290687292 
149,7935266493359 
149,49537848824687 
149,19778415942503 
148,9007432254942 
148,60425523799714 
148,3083197376484 
148,0129362545826 
147,7181043085981 
147,42382340939596 
147,13009305681442 
146,83691274105905 
146,54428194292848 
146,25220013403592 
145,96066677702652 
145,66968132579055 
145,37924322567267 
145,0893519136772 
144,80000681866957 
144,51120736157378 
144,22295295556634 
143,93524300626655 
143,64807691192297 
143,36145406359668 
143,07537384534072 
142,7898356343764 
142,50483880126617 
142,22038271008327 
141,93646671857803 
141,65309017834122 
141,37025243496416 
141,08795282819582 
140,80619069209698 
140,5249653551913 
140,2442761406139 
139,96412236625662 
139,68450334491095 
139,40541838440785 
139,12686678775535 
138,8488478532731 
138,57136087472466 
138,2944051414471 
138,01797993847822 
137,74208454668124 
137,46671824286727 
137,19188029991523 
136,91756998688965 
136,64378656915622 
136,3705293084949 
136,09779746321112 
135,82559028824477 
135,55390703527704 
135,28274695283528 
135,01210928639583 
134,74199327848473 
134,47239816877683 
134,20332319419262 
133,93476758899337 
133,66673058487453 
133,39921141105714 
133,13220929437753 
132,8657234593754 
132,59975312838003 
132,33429752159495 
132,0693558571809 
131,8049273513372 
131,54101121838153 
131,27760667082816 
131,01471291946478 
130,75232917342754 
130,490454640275 
130,22908852606034 
129,96823003540229 
129,7078783715547 
129,44803273647466 
129,18869233088938 
128,92985635436165 
128,67152400535414 
128,41369448129234 
128,15636697862632 
127,89954069289126 
127,64321481876677 
127,38738855013497 
127,13206108013767 
126,87723160123213 
126,62289930524585 
126,36906338343029 
126,11572302651349 
125,86287742475164 
125,61052576797965 
125,35866724566064 
125,10730104693457 
124,85642636066576 
124,60604237548958 
124,35614827985808 
124,10674326208479 
123,85782651038868 
123,609397212937 
123,36145455788754 
123,11399773342983 
122,8670259278256 
122,62053832944838 
122,37453412682235 
122,12901250866034 
121,88397266390105 
121,63941378174557 
121,39533505169311 
121,151735663576 
120,90861480759396 
120,66597167434772 
120,42380545487181 
120,1821153406669 
119,94090052373122 
119,7001601965915 
119,45989355233317 
119,22009978463 
118,98077808777303 
118,74192765669905 
118,50354768701824 
118,26563737504146 
118,02819591780683 
117,79122251310577 
117,55471635950855 
117,31867665638917 
117,08310260394984 
116,84799340324483 
116,61334825620388 
116,37916636565505 
116,14544693534711 
115,91218916997141 
115,67939227518335 
115,44705545762324 
115,21517792493682 
114,98375888579535 
114,75279754991509 
114,52229312807651 
114,29224483214303 
114,06265187507925 
113,83351347096895 
113,60482883503248 
113,37659718364385 
113,1488177343475 
112,92148970587455 
112,69461231815879 
112,46818479235219 
112,24220635084014 
112,0166762172563 
111,79159361649712 
111,56695777473594 
111,34276791943687 
111,11902327936822 
110,89572308461574 
110,67286656659539 
110,4504529580659 
110,22848149314102 
110,00695140730137 
109,78586193740615 
109,56521232170442 
109,34500179984614 
109,12522961289294 
108,90589500332861 
108,68699721506934 
108,46853549347361 
108,25050908535192 
108,03291723897622 
107,81575920408906 
107,59903423191251 
107,38274157515684 
107,16688048802902 
106,95145022624084 
106,73645004701693 
106,52187920910251 
106,30773697277085 
106,09402259983065 
105,88073535363306 
105,66787449907856 
105,45543930262367 
105,24342903228734 
105,03184295765722 
104,82068034989571 
104,60994048174584 
104,39962262753689 
104,18972606318988 
103,9802500662229 
103,7711939157561 
103,56255689251675 
103,35433827884388 
103,14653735869288 
102,93915341763991 
102,73218574288612 
102,52563362326167 
102,31949634922968 
102,11377321288995 
101,90846350798249 
101,70356652989099 
101,49908157564602 
101,2950079439282 
101,09134493507113 
100,88809185106417 
100,68524799555514 
100,48281267385282 
100,28078519292932 
100,07916486142231 
99,87795098963717 
99,67714288954885 
99,47673987480378 
99,27674126072152 
99,07714636429633 
98,87795450419857 
98,67916500077605 
98,48077717605517 
98,28279035374197 
98,08520385922306 
97,8880170195664 
97,69122916352202 
97,49483962152257 
97,2988477256837 
97,10325280980446 
96,90805420936748 
96,71325126153903 
96,51884330516903 
96,32482968079094 
96,13120973062144 
95,93798279856011 
95,74514823018899 
95,55270537277194 
95,36065357525398 
95,16899218826049 
94,97772056409632 
94,78683805674476 
94,59634402186643 
94,40623781679807 
94,21651880055117 
94,02718633381062 
93,8382397789331 
93,64967849994547 
93,46150186254303 
93,27370923408772 
93,08629998360607 
92,89927348178728 
92,71262910098096 
92,52636621519497 
92,34048420009302 
92,15498243299223 
91,96986029286059 
